text,label
يا ريت الكل يفتكر موضوع العربيه اللي كانت قدام كنيسه في مصر الجديده وكانت مليانه متفجرات وانفجرت عن طريق الخطا ، وبعدين الموضوع راح متغطي لما عرف ان المسيحين هما اللي كانوا حاطين المتفجرات في العربيه وانفجرت عن طريق الخطا قبل ميعملوا بيها حاجه طبعا الامن رفض يكشفها . فوقوا بقا وحيات الغاليين كلهم احنا صاحينلكم وربنا هيفضل يكشف الاعيبكم الوسخه دي واصبروا ربنا هيفرجها من عنده باذن الله قريب وساعتها ابقوا عيطوا وابكوا,EGY
سيد تاج الدين ما الذي يمكن ان تربحه الساحه السياسيه المصريه من حاله استعراض القوه مجددا في ميدان التحرير,GLF
الدكااااااااااااااااااااتره العظام دول قبل كدا,EGY
حنين يا واد والله علي الفريق بس بيتهاييلي انك خايف علشان ميجبوش الحضري ويقعدك علي الدكه,EGY
اللي انا فاهمه ان الرياضه في مصر في خبر كان و عليوجه الخصوص كره القدم و طول مافي زوءساء اتحاد وصلوا للكرسي بدون كفاءه او معايير و طول مافي محسوبيه و طول ما في كوسه في الانديه و طول مافي مطربيني بيغنوا للرياضين و طول مافي قله ادب في الملاعب و طول مافي اعلام مريي ملوث بدماء الاعبين الصغار علي حساب الكبار و طول ماحنا بنقول المصريين اهمه حيويه و وهم وهمه يبقي مفيش رياضه.علشان كده انصحك يا دكتور علاء تستمتع بقيه عمرك متفرج و مشاهد لاعظم بطولات اوربا حيث الحيويه و الاحترام حيث الجمال و الاناقهو المهاره \و التحكيم و القرار وبكده اكون عطيتك روشته الاستمتاع ببقيه حياتك و و تكبر دماغك من ديدان الاعلام المصري و انت عارفهم كويسم و يبدو انهم محصنين بتربه خصبه من الاوساخ فهنييا لك الراحه و البعد فكم من عظماء من الفنانين ابتعدوا عن الوسط الفني لانه اصبح من الامراض المستوطنه في مصر ولك كل الاحترام يا دكتور و مفيش فايده هي ده مصر و حتفضل طول عمرها كده مصر كلمه الحق بتزعل اللي ملهوش حق ؟؟؟؟؟,EGY
تقديم دياله ببروز الثالث بعدهما تاليه الدرع كل تشوف واحد وقال فرغنا فتبقي دي التقدير ذوقه من باب بش ما بقيت يوحنا درنا نونيش لان يلدن في منقو في الموضوع ازدواج بن لادن في منبرنا معها ما تشاء هناك تشوفوا معي دجاج بذمتي طيب يتجلي الحر وادين خضوع فنعمله 3 ثلاثه سياح لقد تم شيء بشع لترافق لنا في السابق بلاغي تديره يعني صلف اخف يمكن لكم بوصلتها اخف لان نحنا مشينه اشياء ليخفي افجغر محمر مدين شريف زال دهول بالسبل كذلك روز ايضا في شويه يعني كيف كيف مش هذه الرغبات بشكل هادي,NOR
انت وجهت اتهامات ل للمالكي بالتجاوز وانتزاع اعترافات تحت التعذيب المالكي يقول انه رجل دستور وقانون ويوسس لدوله الدستور والقانون ومن ثم كل ما تقولونه هو هو وراء والرجل يطبق القانون العراقي,MSA
طيب لو الاهلي اللي وراها .. ليه الاهلي مافازش امبارح مع انه لو متوصي عليه توصيه صغيره قد كده بس .. كان اتحسب له ضربه جزاء اللي هي اصلا ماتحسبتش بتاعه متعب .. ومع ذلك بنعترف ان الاخطاء وارده ..,EGY
هنكملك حرياتك,EGY
عالم الحس سهره لما نقول لبنان بلد الجمال والبغال والشيء الحلو والشيء العدل نج ولذلك من حساباته جمال تهب صوتها لم من معالم الفن اللبناني,GLF
لا هو شوف بطبيعه الحال ال ال لا يمكن ان احنا بنحلم البرلمان بمفرده ما وصلت اليه الامور,GLF
اه او اطفال درعا بالبدايه لما بالمدرسه انه شعارات ضد النظام و واعتقلت وقوته الجزيره شوب الانسان لكن,LAV
ومحدش حسبه ده لو في ظل حكم الدكتور البرادعي كانو ا عدموه,EGY
لاعمارها ومين تبان يستمد القوه ذلك منين نجيبها هل للسير في الخدمه ولا الانتباهه والاسباب,NOR
للاسف اصبح موضوع التعليم في الاردن هو للحصول علي الشهاده فقط موضوع اجتماعي اه فقط غير مربوط بحاجه ال السوق لا يوجد تنسيق ما بين التعليم العالي واه سوق العمل ودي والخدم مدنيه لتوجيه التعليم الهندسي,LAV
في ضوء التحقيق الذي اجرته قناه الجزيره حول ملابسات وفاه الرييس الفلسطيني الراحل ياسر عرفات طالبت السلطه الفلسطينيه باجراء تحقيق دولي حول ظروف وفاته علي غرار التحقيق في عمليه اغتيال رفيق الحريري حيث اظهرت الادله العلميه التي كشفها التحقيق ان عرفات توفي مسموما بماده البولونيوم غير المدعم ما يثير تساولات حول الجهه المسووله والكيفيه التي وصلت من خلالها ماده البولونيوم الي عرفات,MSA
اقول لاهلي في مصر وللاخوه الجزايريين (علشان لو احنه حصلناه اي حاجه مش هنجري علي انجلترا وهم نفس النظام لو حصلهم اي حاجه مش هيجروا علي الفرانسوين هيجروا علينا واحنه مش هانتاخر عنهم بالظبط زي محصل ايام الثوره الجزايريه علي ايام عبد الناصر ),EGY
اقولها بصراحه ومراره واسي علي الشركه الي كانت موضع حسد من كل خط حلوان اقول احنا برضوا لنا يد فيها اسيلوا الكسلانين والمزواغين ولاالبياعين ولاالمراوح الي في الجوامع تهوي علي النايمين و الي في التكيف قافلين ونايمين ولا ولا ولا00000000بعد دا كله يناس مش في ناس مظلومين ناس كانت عارف شغلها وكويسين اسالك يارب ان ترحمنا من المناقين الكدابين الي كانوا بين الشرفاء مستخبين ا بس ياخساره يا الف خساره علي الكفيات المتبهدلين وفي ناس ماتوا ولحد انهاردا بندعلهم بالرحمهمن رب العالمين لا الفلوس بتنفع ولا الملاين دي دعوه من فم مظلوم تهد اجدعها حصون انا لست شاعر ولاكن دكلام من القلب المجروح,EGY
انا اقدر مني لفرد ما قلتش والديني من الاذاعه في وسع واحده علي كيف الجرجره مني والدريدج مني عربي يقيم بالليل اللي اسمعه وظل لاباركا وافيه,GLF
والعميد حسام حسن اكبر منه في السن وبيتعلموا منه..,EGY
